AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
27.5,16.0,1011.2,False,42.2,230,2.7
27.5,16.0,1011.3,False,42.2,258,2.6
27.6,16.0,1011.3,False,42.5,244,2.1
27.6,16.0,1011.3,False,42.6,254,2.1
27.7,16.0,1011.3,False,42.7,248,3.3
27.7,15.0,1011.4,False,42.9,247,3.2
27.8,15.0,1011.2,False,43.0,256,2.4
27.8,15.0,1011.2,False,43.0,242,1.9
27.8,15.0,1011.2,False,43.0,229,1.5
27.8,15.0,1011.1,False,43.0,250,0.9
27.9,15.0,1011.1,False,42.5,232,0.7
28.0,15.0,1011.3,False,42.4,233,1.5
28.1,15.0,1011.2,False,42.5,261,2.1
28.1,15.0,1011.2,False,42.7,240,2.2
28.1,15.0,1011.1,False,42.7,239,1.4
28.0,14.0,1011.1,False,42.7,237,2.7
27.9,15.0,1011.0,False,42.4,237,2.3
27.7,15.0,1011.0,False,42.4,253,2.2
27.8,15.0,1011.0,False,41.9,265,1.9
27.7,15.0,1011.0,False,41.8,239,2.2
27.7,15.0,1011.0,False,41.2,220,2.1
27.8,15.0,1010.9,False,40.5,222,2.0
27.8,15.0,1010.9,False,40.2,240,2.8
27.7,16.0,1010.8,False,39.9,237,2.4
27.6,16.0,1010.9,False,39.9,235,2.3
27.6,16.0,1010.8,False,40.2,247,2.2
27.6,16.0,1010.8,False,40.2,252,2.1
27.5,16.0,1010.9,False,39.4,235,2.9
27.6,16.0,1010.8,False,38.9,249,2.3
27.6,16.0,1010.7,False,38.6,248,1.6
27.5,16.0,1010.8,False,38.6,239,2.7
27.4,16.0,1010.8,False,38.5,244,2.7
27.2,17.0,1010.7,False,38.5,266,2.3
27.2,17.0,1010.8,False,38.5,249,2.4
27.3,17.0,1010.8,False,38.3,244,2.3
27.3,17.0,1010.8,False,38.2,258,2.5
27.3,17.0,1010.7,False,38.0,245,2.1
27.3,17.0,1010.7,False,37.9,280,2.2
27.3,17.0,1010.6,False,37.8,244,2.8
27.2,18.0,1010.6,False,37.8,234,1.3
27.1,18.0,1010.6,False,37.7,257,1.0
27.3,17.0,1010.6,False,37.2,231,1.6
27.4,18.0,1010.5,False,37.2,240,1.8
27.4,17.0,1010.5,False,37.2,246,1.9
27.4,17.0,1010.6,False,36.8,252,1.7
27.4,17.0,1010.6,False,37.4,268,2.2
27.4,17.0,1010.5,False,37.5,280,3.3
27.4,17.0,1010.6,False,37.4,234,2.9
27.3,17.0,1010.5,False,37.4,260,2.2
27.2,17.0,1010.6,False,37.4,251,3.0
27.3,17.0,1010.5,False,37.3,251,4.0
27.3,17.0,1010.5,False,37.2,241,3.1
27.3,17.0,1010.4,False,36.8,249,2.9
27.3,17.0,1010.5,False,35.0,240,2.7
27.3,18.0,1010.4,False,36.1,238,2.6
27.3,18.0,1010.4,False,36.1,242,2.1
27.3,18.0,1010.3,False,36.0,272,2.0
27.3,18.0,1010.4,False,35.9,257,1.7
27.3,18.0,1010.4,False,35.9,261,1.8
27.3,18.0,1010.4,False,35.8,249,1.8
27.3,18.0,1010.4,False,35.6,264,2.2
27.4,18.0,1010.4,False,35.6,233,2.7
27.4,18.0,1010.4,False,35.5,254,2.9
27.3,18.0,1010.4,False,35.1,259,3.0
27.3,18.0,1010.4,False,35.0,258,3.0
27.4,18.0,1010.3,False,35.0,243,3.0
27.3,18.0,1010.3,False,34.9,238,2.0
27.3,18.0,1010.3,False,34.9,0,2.4
27.3,18.0,1010.3,False,35.0,252,1.8
27.3,18.0,1010.2,False,35.0,207,1.2
27.4,18.0,1010.2,False,35.3,257,2.1
27.4,18.0,1010.3,False,35.4,248,1.0
27.5,17.0,1010.3,False,35.4,244,2.8
27.5,18.0,1010.3,False,35.3,216,2.3
27.5,18.0,1010.2,False,35.3,252,2.2
27.5,17.0,1010.3,False,35.0,179,3.2
27.5,18.0,1010.3,False,35.0,237,1.9
27.6,17.0,1010.2,False,34.6,252,2.7
27.6,18.0,1010.2,False,34.5,248,1.9
27.5,18.0,1010.2,False,34.4,239,2.3
27.4,18.0,1010.2,False,34.4,253,3.0
27.4,18.0,1010.2,False,34.2,245,2.8
27.3,18.0,1010.2,False,34.1,254,2.8
27.2,18.0,1010.2,False,34.0,245,3.1
27.2,18.0,1010.1,False,33.9,234,2.3
27.1,18.0,1010.2,False,33.9,247,2.0
27.2,18.0,1010.1,False,34.6,248,2.0
27.2,18.0,1010.1,False,34.7,229,1.6
27.3,18.0,1010.1,False,34.8,250,2.5
27.3,19.0,1010.1,False,34.8,188,1.2
27.3,19.0,1010.2,False,34.8,246,2.1
27.4,18.0,1010.1,False,35.0,256,2.3
27.4,19.0,1010.1,False,35.2,261,3.0
27.4,18.0,1010.1,False,35.3,237,4.3
27.4,18.0,1010.1,False,35.6,242,3.3
27.4,18.0,1010.1,False,35.6,243,2.8
27.4,19.0,1010.1,False,35.6,247,2.3
27.4,19.0,1010.0,False,35.6,246,2.5
27.4,19.0,1010.1,False,35.6,263,1.8
27.4,19.0,1010.1,False,35.4,260,2.0
27.4,19.0,1010.1,False,35.3,257,2.8
27.5,19.0,1010.1,False,35.0,247,3.1
27.5,19.0,1010.1,False,34.7,248,3.6
27.3,19.0,1010.1,False,34.4,243,3.2
27.1,19.0,1010.2,False,34.3,241,3.2
27.1,19.0,1010.2,False,34.1,246,3.2
27.0,19.0,1010.2,False,33.9,250,2.9
26.9,20.0,1010.2,False,33.8,256,2.2
26.9,20.0,1010.2,False,33.7,232,2.5
26.9,20.0,1010.1,False,33.7,245,2.0
27.0,20.0,1010.1,False,33.5,258,3.2
26.9,20.0,1010.2,False,33.3,254,3.5
26.8,20.0,1010.1,False,33.2,269,2.8
26.8,20.0,1010.1,False,33.2,264,2.4
26.8,20.0,1010.1,False,33.1,246,2.5
26.8,20.0,1010.1,False,33.0,261,1.8
26.8,20.0,1010.2,False,33.0,239,1.6
26.8,20.0,1010.2,False,32.9,249,2.9
26.8,20.0,1010.1,False,32.9,268,2.6
26.8,20.0,1010.1,False,32.8,261,2.1
26.8,21.0,1010.2,False,32.7,256,1.2
26.8,20.0,1010.2,False,32.7,267,2.6
26.8,20.0,1010.1,False,32.6,279,1.3
26.8,21.0,1010.1,False,32.5,266,1.6
26.8,21.0,1010.1,False,32.4,269,1.3
26.8,21.0,1010.2,False,32.3,258,1.2
26.8,20.0,1010.2,False,32.2,201,1.1
26.8,21.0,1010.1,False,32.2,277,0.9
26.7,21.0,1010.1,False,32.1,212,1.5
26.7,21.0,1010.1,False,32.1,255,1.2
26.7,20.0,1010.1,False,32.1,264,2.3
26.6,20.0,1010.1,False,32.0,267,2.1
26.6,21.0,1010.1,False,31.9,233,2.2
26.6,21.0,1010.1,False,31.8,237,2.5
26.5,21.0,1010.1,False,31.7,271,2.1
26.5,21.0,1010.1,False,31.7,254,2.1
26.5,21.0,1010.2,False,31.7,265,1.7
26.6,21.0,1010.2,False,31.6,0,1.1
26.6,21.0,1010.2,False,31.6,269,1.0
26.5,21.0,1010.2,False,31.6,0,0.9
26.6,21.0,1010.1,False,31.5,44,0.7
26.6,21.0,1010.0,False,31.4,256,1.3
26.6,21.0,1010.0,False,31.3,224,1.5
26.5,21.0,1010.1,False,31.3,254,1.0
26.5,21.0,1010.1,False,31.2,247,0.6
26.5,21.0,1010.2,False,31.2,265,1.2
26.6,21.0,1010.1,False,31.2,221,1.9
26.5,21.0,1010.2,False,31.0,245,1.8
26.5,21.0,1010.2,False,30.8,259,1.5
26.5,21.0,1010.3,False,30.7,219,2.6
26.5,22.0,1010.2,False,30.7,259,1.1
26.4,22.0,1010.2,False,30.7,288,1.0
26.4,22.0,1010.2,False,30.6,262,2.2
26.4,22.0,1010.1,False,30.5,238,2.1
