AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
14.4,75.0,1009.5,False,21.3,323,1.5
14.4,75.0,1009.4,False,21.5,343,1.1
14.3,76.0,1009.5,False,21.5,335,0.5
14.4,75.0,1009.3,False,21.6,323,1.0
14.4,75.0,1009.3,False,21.4,288,1.4
14.4,75.0,1009.4,False,21.4,0,1.2
14.4,76.0,1009.4,False,21.3,322,1.3
14.3,77.0,1009.5,False,21.3,318,0.9
14.4,76.0,1009.4,False,21.3,290,1.2
14.4,76.0,1009.4,False,21.1,357,2.1
14.3,76.0,1009.5,False,21.0,218,1.6
14.3,77.0,1009.5,False,21.0,231,0.9
14.3,77.0,1009.4,False,21.0,217,0.9
14.2,77.0,1009.5,False,20.8,118,0.7
14.3,77.0,1009.5,False,20.8,319,1.5
14.2,77.0,1009.5,False,20.9,223,1.1
14.3,77.0,1009.5,False,20.9,239,1.1
14.3,77.0,1009.4,False,20.7,317,1.5
14.2,77.0,1009.4,False,20.6,15,1.3
14.3,77.0,1009.2,False,20.7,60,1.1
14.3,78.0,1009.3,False,20.6,349,1.7
14.3,78.0,1009.3,False,20.6,339,1.4
14.3,77.0,1009.2,False,20.7,341,2.3
14.3,78.0,1009.3,False,20.6,204,1.7
14.3,78.0,1009.2,False,20.7,238,1.2
14.3,77.0,1009.2,False,20.7,336,1.7
14.3,78.0,1009.2,False,20.6,345,1.7
14.3,78.0,1009.2,False,20.6,342,0.8
14.3,78.0,1009.2,False,20.2,256,1.1
14.3,78.0,1009.2,False,20.4,346,1.0
14.3,78.0,1009.2,False,20.4,333,1.0
14.3,78.0,1009.2,False,20.4,333,1.0
14.3,78.0,1009.2,False,20.4,333,1.0
14.3,77.0,1009.2,False,20.3,333,1.3
14.4,77.0,1009.2,False,20.3,256,1.5
14.5,76.0,1009.2,False,20.1,71,1.8
14.5,76.0,1009.2,False,19.9,213,1.6
14.4,76.0,1009.1,False,20.0,203,1.4
14.4,77.0,1009.1,False,20.0,281,1.9
14.4,77.0,1009.1,False,20.1,189,1.3
14.4,77.0,1009.2,False,20.1,321,1.2
14.4,76.0,1009.3,False,20.1,322,0.9
14.5,77.0,1009.2,False,20.0,349,1.0
14.4,77.0,1009.1,False,20.0,181,0.9
14.4,77.0,1009.1,False,20.0,342,1.4
14.4,77.0,1009.2,False,20.0,290,1.1
14.5,77.0,1009.2,False,20.0,346,1.0
14.5,77.0,1009.2,False,19.9,332,0.9
14.5,77.0,1009.1,False,19.7,264,1.6
14.4,77.0,1009.1,False,19.6,246,0.7
14.4,77.0,1009.1,False,19.6,316,1.6
14.4,78.0,1009.1,False,19.6,350,1.8
14.4,77.0,1009.1,False,19.6,274,1.1
14.4,78.0,1009.1,False,19.4,207,0.7
14.5,78.0,1009.2,False,19.5,325,0.5
14.5,78.0,1009.1,False,19.5,268,0.7
14.5,78.0,1009.2,False,19.6,334,0.6
14.6,77.0,1009.1,False,19.7,330,0.7
14.6,77.0,1009.1,False,19.7,333,0.7
14.5,77.0,1009.0,False,19.5,355,1.2
14.6,77.0,1009.0,False,19.5,335,1.2
14.6,77.0,1009.0,False,19.4,47,1.4
14.6,77.0,1009.0,False,19.4,312,1.2
14.5,78.0,1009.0,False,19.4,352,0.9
14.6,77.0,1009.0,False,19.4,217,1.1
14.5,78.0,1009.0,False,19.5,339,1.4
14.5,78.0,1009.0,False,19.4,287,1.4
14.4,78.0,1008.9,False,19.3,293,0.9
14.4,77.0,1008.9,False,19.3,333,1.4
14.5,78.0,1009.0,False,19.3,171,1.2
14.5,77.0,1009.0,False,19.2,275,1.9
14.5,78.0,1008.9,False,19.2,307,0.7
14.4,78.0,1009.0,False,19.3,312,0.8
14.5,77.0,1008.9,False,19.2,340,0.5
14.5,77.0,1008.9,False,19.4,315,1.6
14.5,77.0,1008.9,False,19.4,0,1.6
14.5,78.0,1008.9,False,19.4,337,1.2
14.5,78.0,1008.9,False,19.4,332,1.4
14.5,77.0,1008.9,False,19.4,332,1.1
14.5,77.0,1008.9,False,19.4,308,1.1
14.5,77.0,1008.8,False,19.4,301,1.1
