AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
21.5,55.0,1017.3,False,42.6,298,1.0
21.6,54.0,1017.3,False,43.6,176,0.7
21.6,54.0,1017.3,False,43.5,180,2.2
21.4,55.0,1017.2,False,43.3,0,1.2
21.3,55.0,1017.1,False,43.2,341,0.4
21.4,55.0,1017.2,False,43.0,319,1.1
21.5,54.0,1017.2,False,43.0,327,1.6
21.5,56.0,1017.1,False,43.0,330,2.2
21.6,56.0,1017.2,False,43.0,334,1.1
21.8,53.0,1017.0,False,44.1,331,1.1
21.8,51.0,1017.1,False,44.1,315,0.9
21.6,53.0,1017.1,False,43.5,332,1.4
21.5,54.0,1017.1,False,43.2,345,1.3
21.5,55.0,1017.0,False,42.7,333,1.0
21.5,56.0,1017.1,False,43.2,302,1.8
21.6,55.0,1017.1,False,44.2,330,1.2
21.6,55.0,1017.0,False,44.4,337,1.4
21.8,54.0,1017.0,False,44.5,323,1.5
21.9,54.0,1017.0,False,44.5,242,1.3
21.7,54.0,1017.0,False,44.1,0,0.9
21.7,55.0,1017.0,False,43.7,327,0.6
21.9,54.0,1016.9,False,44.1,335,0.6
21.8,54.0,1017.0,False,44.2,327,1.7
21.8,54.0,1016.9,False,43.9,305,1.5
21.8,55.0,1017.0,False,43.9,325,0.8
22.1,52.0,1017.0,False,43.9,216,0.9
22.1,52.0,1017.1,False,44.5,2,0.8
22.0,53.0,1017.1,False,44.5,321,0.9
21.9,54.0,1017.0,False,43.5,325,0.9
22.0,54.0,1017.1,False,43.5,328,0.7
21.8,54.0,1017.0,False,43.7,252,1.1
21.7,54.0,1017.0,False,43.7,302,1.3
21.5,56.0,1017.0,False,43.4,0,1.0
21.5,56.0,1017.0,False,42.7,221,0.7
21.4,56.0,1017.0,False,43.0,332,0.3
21.4,55.0,1017.0,False,43.3,335,1.1
21.5,53.0,1017.1,False,43.3,328,0.4
21.6,53.0,1017.0,False,42.9,335,1.5
21.7,53.0,1017.1,False,42.2,338,0.9
21.8,53.0,1017.1,False,42.1,240,1.3
21.8,53.0,1017.1,False,42.6,145,0.5
21.9,52.0,1017.0,False,43.3,0,0.8
22.1,51.0,1016.9,False,44.0,330,1.0
22.1,49.0,1016.9,False,44.8,328,0.9
22.0,50.0,1016.9,False,44.8,230,0.7
22.1,50.0,1017.0,False,44.4,191,0.5
22.1,49.0,1017.0,False,44.4,192,0.7
22.1,50.0,1016.9,False,44.1,222,0.6
22.0,50.0,1017.1,False,44.1,189,0.4
21.9,51.0,1017.0,False,43.7,335,1.4
21.9,52.0,1016.9,False,43.5,355,1.0
21.9,51.0,1016.9,False,44.5,339,1.7
21.9,51.0,1016.9,False,44.7,330,1.8
21.9,51.0,1016.9,False,44.6,329,1.5
21.9,51.0,1016.9,False,44.6,295,1.8
21.9,51.0,1016.9,False,45.0,318,1.1
22.0,51.0,1016.8,False,45.2,345,0.8
22.0,51.0,1016.9,False,43.9,44,1.2
21.9,53.0,1016.9,False,42.7,331,0.9
21.7,53.0,1016.9,False,42.7,205,0.9
21.8,52.0,1016.9,False,43.2,346,1.6
21.9,51.0,1016.9,False,43.2,0,1.0
22.0,53.0,1016.9,False,42.7,190,0.8
22.0,55.0,1016.9,False,41.3,318,0.5
21.9,54.0,1016.8,False,42.0,171,0.9
21.9,54.0,1016.9,False,42.2,294,1.1
22.0,54.0,1016.9,False,43.1,341,1.0
22.1,52.0,1016.9,False,44.1,317,0.8
22.3,51.0,1016.9,False,44.2,16,1.3
22.4,50.0,1017.0,False,44.6,0,1.1
22.5,48.0,1017.0,False,44.7,331,1.3
22.6,49.0,1017.0,False,45.0,162,1.1
22.6,50.0,1016.9,False,43.7,29,1.5
22.5,52.0,1016.9,False,43.7,0,0.4
22.3,52.0,1017.0,False,44.0,265,0.9
22.4,53.0,1017.0,False,44.0,149,0.8
22.4,53.0,1016.9,False,44.0,0,0.6
22.5,51.0,1016.9,False,44.3,327,0.8
22.5,50.0,1016.9,False,45.2,173,1.2
22.6,48.0,1016.7,False,45.2,189,0.5
22.7,49.0,1016.9,False,44.9,238,0.6
22.8,49.0,1016.9,False,44.5,163,1.2
22.8,50.0,1016.9,False,44.5,177,1.6
22.6,51.0,1016.8,False,44.0,157,0.8
22.5,51.0,1016.8,False,44.0,349,0.8
22.4,52.0,1016.9,False,44.0,259,0.5
22.4,51.0,1016.9,False,43.8,295,0.6
22.5,52.0,1016.8,False,43.1,192,0.8
22.3,53.0,1016.9,False,43.2,193,0.6
22.4,53.0,1016.9,False,43.8,86,1.4
22.4,54.0,1016.8,False,43.8,169,0.7
22.3,53.0,1016.8,False,43.6,0,0.6
22.4,52.0,1016.8,False,43.6,165,0.9
22.4,52.0,1016.8,False,43.7,335,1.0
22.4,53.0,1016.9,False,43.6,196,1.3
22.5,54.0,1016.8,False,43.3,51,1.1
22.5,55.0,1016.8,False,43.7,117,0.8
22.4,54.0,1016.8,False,43.7,181,1.0
22.5,54.0,1016.8,False,43.7,353,0.8
22.7,53.0,1016.9,False,43.6,185,1.1
22.6,54.0,1016.8,False,43.2,169,1.5
22.5,53.0,1016.7,False,43.1,0,0.8
22.6,54.0,1016.8,False,43.2,141,0.9
22.5,55.0,1016.7,False,43.6,289,0.0
22.5,55.0,1016.6,False,43.7,75,0.8
22.5,54.0,1016.6,False,43.7,183,0.6
22.6,53.0,1016.7,False,43.5,202,0.7
22.8,52.0,1016.7,False,43.2,197,0.7
22.7,54.0,1016.7,False,43.2,203,0.6
22.8,54.0,1016.6,False,43.4,260,0.9
22.9,52.0,1016.7,False,43.5,0,0.7
22.9,51.0,1016.7,False,43.7,0,0.5
22.6,54.0,1016.6,False,42.9,345,0.8
22.5,55.0,1016.6,False,42.7,194,0.5
22.5,54.0,1016.5,False,43.0,180,0.9
22.5,54.0,1016.6,False,43.4,304,0.8
22.5,55.0,1016.7,False,43.2,170,0.7
22.5,53.0,1016.5,False,43.2,34,0.5
22.5,55.0,1016.7,False,42.4,181,0.9
22.5,56.0,1016.7,False,42.4,178,0.9
22.5,56.0,1016.7,False,42.3,146,1.1
22.5,56.0,1016.6,False,42.2,151,1.7
22.6,55.0,1016.5,False,42.2,197,1.1
22.5,55.0,1016.5,False,42.2,296,0.9
22.4,55.0,1016.5,False,42.1,70,0.8
22.5,55.0,1016.5,False,42.2,239,0.8
22.4,54.0,1016.6,False,42.2,331,1.0
22.5,54.0,1016.5,False,42.2,245,1.1
22.5,53.0,1016.5,False,42.9,225,0.7
22.6,53.0,1016.4,False,42.9,195,0.7
22.6,53.0,1016.5,False,43.9,348,1.3
22.7,51.0,1016.5,False,43.9,196,0.8
22.8,50.0,1016.5,False,43.9,4,1.1
22.6,52.0,1016.5,False,42.2,0,1.0
22.5,52.0,1016.4,False,42.2,0,0.6
22.5,52.0,1016.4,False,42.5,324,0.0
22.5,52.0,1016.4,False,42.5,201,1.0
22.6,51.0,1016.3,False,43.0,147,0.4
22.7,50.0,1016.4,False,43.0,179,0.8
22.8,49.0,1016.4,False,42.8,65,1.0
22.8,48.0,1016.5,False,42.8,197,1.0
22.7,48.0,1016.4,False,43.1,0,1.0
22.6,48.0,1016.4,False,42.7,314,0.8
22.5,49.0,1016.3,False,42.7,0,0.9
22.5,50.0,1016.5,False,41.7,195,0.4
22.4,51.0,1016.3,False,41.3,0,1.5
22.4,51.0,1016.4,False,41.8,0,0.4
22.5,51.0,1016.2,False,42.6,0,0.8
22.5,50.0,1016.3,False,42.2,198,0.6
22.5,51.0,1016.3,False,42.3,182,1.9
22.6,50.0,1016.3,False,42.7,185,1.4
22.5,50.0,1016.3,False,42.0,151,1.2
22.3,51.0,1016.3,False,41.8,242,1.6
22.3,51.0,1016.3,False,41.6,169,1.5
22.2,52.0,1016.2,False,41.3,203,1.5
22.3,51.0,1016.2,False,41.3,185,0.9
22.4,50.0,1016.2,False,41.9,195,1.5
22.4,50.0,1016.2,False,41.7,264,1.0
22.4,51.0,1016.2,False,41.4,192,1.5
22.5,50.0,1016.2,False,41.6,159,0.8
