AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
19.4,46.1,1012.1,False,37.0,115,3.1
19.4,45.7,1012.1,False,38.0,140,1.9
19.4,44.7,1012.0,False,37.3,124,3.3
19.5,45.0,1012.1,False,37.7,126,2.3
19.5,45.0,1012.1,False,37.4,118,2.5
19.5,45.4,1012.1,False,38.1,125,2.7
19.4,46.0,1012.0,False,37.8,121,2.9
19.5,46.0,1012.0,False,38.2,144,2.4
19.5,46.3,1012.1,False,38.2,135,2.7
19.4,48.9,1012.0,False,37.8,128,3.5
19.3,49.8,1012.0,False,38.3,116,2.4
19.3,51.6,1012.0,False,37.9,133,3.4
19.2,50.3,1012.0,False,37.5,127,3.4
19.1,51.0,1012.1,False,37.8,132,2.1
18.9,52.0,1012.1,False,37.7,129,2.4
18.8,51.9,1012.0,False,37.3,128,2.5
18.8,52.3,1012.0,False,36.8,117,1.0
18.7,52.9,1012.1,False,37.0,133,2.2
18.6,52.1,1012.0,False,37.1,122,2.3
18.4,51.8,1012.0,False,36.8,125,3.7
18.5,52.4,1012.0,False,37.2,134,2.5
18.4,53.7,1012.0,False,36.8,124,3.0
18.4,52.5,1012.1,False,37.2,142,1.9
18.5,53.2,1012.0,False,36.6,120,2.7
18.6,53.9,1012.0,False,36.2,119,2.8
18.5,52.9,1012.0,False,36.3,129,1.4
18.5,53.2,1012.0,False,36.2,133,1.6
18.5,52.2,1011.9,False,35.6,110,2.7
18.5,52.8,1011.9,False,35.4,110,2.6
18.5,53.0,1011.9,False,36.0,122,2.9
18.5,52.5,1011.9,False,36.0,133,2.6
18.5,52.8,1011.9,False,36.1,118,1.8
18.4,53.9,1012.0,False,36.4,155,2.1
18.4,53.4,1011.9,False,35.8,125,2.4
18.6,53.7,1011.9,False,36.2,148,1.8
18.4,53.7,1011.9,False,35.5,117,2.7
18.5,52.9,1011.9,False,36.2,144,2.9
18.5,52.5,1012.0,False,36.3,136,2.6
18.5,53.1,1011.9,False,36.3,113,2.2
18.4,53.2,1011.8,False,36.3,135,2.6
18.5,52.8,1011.8,False,35.8,129,3.0
18.4,51.6,1011.8,False,35.4,118,2.4
18.4,53.3,1011.8,False,35.3,121,2.9
18.5,53.0,1011.8,False,35.8,130,3.4
18.6,51.6,1011.7,False,36.5,121,2.8
18.6,52.3,1011.8,False,36.3,133,2.1
18.6,51.9,1011.7,False,36.1,119,1.9
18.6,53.6,1011.8,False,35.7,105,1.8
18.7,53.6,1011.8,False,36.6,121,2.0
18.8,51.0,1011.8,False,36.7,147,3.0
18.8,52.2,1011.7,False,35.9,104,2.0
18.8,53.0,1011.8,False,36.9,120,3.1
18.8,53.5,1011.8,False,36.7,130,1.5
18.8,52.5,1011.8,False,36.6,121,2.0
18.8,52.6,1011.8,False,36.2,113,3.0
18.9,53.3,1011.7,False,36.8,150,3.2
18.8,53.1,1011.8,False,36.4,121,2.5
18.7,53.5,1011.8,False,36.6,118,1.8
18.8,53.8,1011.8,False,36.7,119,2.8
18.8,53.7,1011.9,False,36.6,131,2.3
18.9,53.4,1011.8,False,36.7,122,2.4
19.0,54.1,1011.9,False,36.6,151,2.3
18.9,53.9,1011.7,False,36.4,122,2.0
18.8,55.5,1011.7,False,36.7,124,2.1
18.9,55.3,1011.8,False,36.8,111,1.8
18.9,54.3,1011.7,False,36.7,143,1.5
18.9,53.9,1011.8,False,36.3,120,1.7
18.9,54.5,1011.7,False,36.0,112,2.1
19.0,54.0,1011.8,False,36.5,104,0.4
19.1,54.4,1011.8,False,36.4,135,2.9
19.1,53.2,1011.8,False,36.4,128,2.3
19.2,52.0,1011.8,False,36.0,95,1.4
19.3,52.1,1011.8,False,35.7,120,2.6
19.1,51.3,1011.8,False,35.7,130,1.3
19.0,51.5,1011.8,False,35.4,104,1.2
19.0,51.7,1011.8,False,35.3,144,2.7
19.1,51.2,1011.7,False,34.6,120,2.3
19.1,50.8,1011.8,False,34.3,120,2.5
19.0,51.2,1011.8,False,34.6,126,2.0
19.1,50.7,1011.7,False,34.0,142,1.5
19.0,51.0,1011.7,False,34.0,127,2.5
19.1,50.5,1011.9,False,33.7,82,1.3
19.0,49.6,1011.9,False,34.1,117,0.6
19.0,50.6,1011.8,False,33.8,151,2.0
19.0,50.6,1011.8,False,33.6,56,1.2
18.9,50.7,1011.7,False,33.3,133,1.2
18.8,51.4,1011.6,False,33.2,98,1.2
18.8,50.8,1011.8,False,33.4,44,0.7
18.8,49.7,1011.7,False,33.4,135,2.1
18.9,47.8,1011.8,False,32.9,133,2.6
18.8,48.1,1011.7,False,32.5,126,2.3
18.8,48.7,1011.7,False,32.8,100,1.3
18.8,48.5,1011.7,False,32.2,24,1.7
18.7,48.8,1011.7,False,32.5,78,1.2
18.7,49.2,1011.7,False,32.7,131,2.2
18.6,49.2,1011.7,False,32.2,58,1.8
18.6,49.9,1011.7,False,32.6,116,0.9
18.6,50.4,1011.6,False,32.9,163,0.7
18.6,49.7,1011.7,False,32.7,165,1.6
18.5,51.5,1011.7,False,32.7,107,0.4
18.6,51.9,1011.6,False,32.7,124,1.5
18.5,51.1,1011.6,False,32.7,152,2.1
18.5,51.1,1011.7,False,32.9,121,1.3
18.4,52.5,1011.7,False,32.9,182,0.7
18.5,51.8,1011.7,False,32.8,120,1.5
18.4,49.8,1011.7,False,32.7,154,2.4
18.5,50.7,1011.7,False,32.3,106,2.0
18.4,50.4,1011.7,False,32.6,137,2.3
18.4,49.5,1011.7,False,32.3,144,3.1
18.3,50.5,1011.7,False,32.2,136,2.5
18.4,48.2,1011.7,False,32.6,148,2.6
18.3,47.7,1011.7,False,32.3,122,2.3
18.3,47.8,1011.7,False,32.4,126,2.2
18.4,48.2,1011.7,False,32.4,132,2.6
18.4,47.6,1011.7,False,32.1,135,0.8
18.4,48.4,1011.7,False,31.9,125,3.5
18.4,49.7,1011.7,False,32.0,129,1.9
18.5,49.6,1011.7,False,31.7,344,1.4
18.5,50.7,1011.6,False,32.0,133,2.0
18.5,50.0,1011.7,False,31.5,140,1.1
18.5,50.2,1011.7,False,31.5,188,0.6
18.5,51.0,1011.6,False,31.4,113,1.2
18.3,51.1,1011.6,False,31.4,154,2.4
18.2,51.7,1011.7,False,31.3,135,2.2
18.1,52.4,1011.7,False,31.1,170,0.8
18.0,53.7,1011.6,False,31.0,138,1.5
17.9,54.3,1011.6,False,30.9,116,1.0
17.9,55.6,1011.6,False,30.7,88,0.8
17.9,55.8,1011.7,False,31.1,119,1.8
17.9,54.7,1011.5,False,30.9,131,1.4
17.8,55.5,1011.6,False,31.0,167,1.0
17.8,55.9,1011.6,False,30.5,87,1.3
17.8,55.7,1011.6,False,30.7,140,0.6
18.1,55.4,1011.6,False,30.6,153,2.5
17.8,55.6,1011.7,False,30.0,100,1.5
17.9,57.1,1011.7,False,30.4,140,0.9
17.9,57.3,1011.7,False,30.5,9,0.5
18.0,57.2,1011.7,False,30.8,133,0.9
18.0,56.5,1011.7,False,30.9,129,1.1
18.0,56.6,1011.7,False,29.6,83,2.0
18.0,56.6,1011.8,False,30.2,104,0.9
17.9,57.4,1011.8,False,30.8,91,0.8
17.9,56.8,1011.7,False,30.5,38,0.9
17.9,57.3,1011.8,False,30.2,81,1.3
17.9,57.8,1011.7,False,30.9,110,0.9
18.0,57.6,1011.8,False,30.5,146,1.4
18.0,57.9,1011.7,False,30.6,128,1.5
17.8,59.2,1011.8,False,30.2,113,1.9
