AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
27.9,45.0,1007.9,False,34.5,29,2.9
27.8,45.0,1007.9,False,34.4,9,2.9
27.9,45.0,1007.9,False,34.6,9,2.7
27.9,45.0,1007.9,False,34.4,25,3.2
27.8,45.0,1007.8,False,34.4,17,2.9
27.7,45.0,1007.9,False,34.5,13,2.7
27.7,45.0,1007.8,False,34.5,26,2.7
27.7,45.0,1007.8,False,34.8,12,2.7
27.6,46.0,1007.9,False,34.4,26,3.0
27.5,46.0,1007.8,False,34.1,26,3.4
27.5,46.0,1008.0,False,34.0,30,2.9
27.5,46.0,1008.0,False,34.0,26,3.3
27.5,45.0,1007.8,False,34.0,23,3.1
27.5,45.0,1007.9,False,33.8,17,3.4
27.6,45.0,1007.9,False,33.7,20,2.8
27.6,46.0,1007.9,False,33.8,22,2.0
27.6,46.0,1007.9,False,33.6,42,2.0
27.5,46.0,1007.9,False,33.6,18,1.8
27.5,46.0,1007.9,False,33.4,19,2.1
27.5,46.0,1007.8,False,33.4,18,2.5
27.5,46.0,1007.9,False,33.6,13,1.6
27.5,46.0,1007.9,False,33.4,9,2.6
27.5,46.0,1007.9,False,33.3,34,2.1
27.5,46.0,1008.0,False,32.9,27,1.5
27.6,46.0,1008.0,False,31.6,6,2.5
27.6,45.0,1008.0,False,33.4,0,2.4
27.5,45.0,1007.9,False,33.8,32,2.7
27.5,45.0,1007.9,False,33.5,34,2.3
27.5,45.0,1007.8,False,33.6,14,2.1
27.4,46.0,1007.9,False,33.6,28,1.8
27.4,46.0,1007.9,False,33.5,23,1.6
27.3,46.0,1007.9,False,33.4,21,1.5
27.3,46.0,1007.9,False,33.4,28,1.8
27.3,46.0,1007.9,False,33.5,31,1.5
27.3,46.0,1007.9,False,33.4,11,2.1
27.3,46.0,1007.9,False,33.1,19,2.3
27.3,46.0,1007.9,False,33.1,34,1.8
27.4,45.0,1007.9,False,33.3,8,1.9
27.4,44.0,1007.9,False,33.5,5,2.2
27.3,43.0,1007.9,False,33.4,59,2.5
27.3,43.0,1007.8,False,33.4,26,3.0
27.3,43.0,1007.9,False,33.2,8,2.5
27.2,43.0,1007.8,False,33.1,16,2.8
27.2,43.0,1007.9,False,33.0,11,2.2
27.3,43.0,1007.9,False,33.0,29,3.0
27.2,43.0,1007.9,False,32.8,14,2.6
27.1,43.0,1007.9,False,32.7,18,2.7
27.1,44.0,1008.0,False,32.7,30,2.0
27.2,44.0,1008.0,False,32.6,31,1.8
27.3,44.0,1008.0,False,32.6,35,2.1
27.3,45.0,1007.9,False,32.5,24,2.4
27.3,44.0,1008.0,False,32.3,51,3.2
27.2,44.0,1008.0,False,32.2,24,2.9
27.2,44.0,1008.0,False,32.4,35,2.9
27.2,44.0,1008.1,False,32.2,30,2.7
27.2,44.0,1008.1,False,32.2,21,2.6
27.2,44.0,1008.0,False,31.9,37,3.6
27.2,44.0,1008.0,False,31.9,20,3.2
27.1,45.0,1008.0,False,31.9,30,2.7
27.1,45.0,1008.0,False,31.8,19,2.8
27.1,45.0,1008.0,False,31.9,31,1.4
27.1,46.0,1008.1,False,31.9,23,2.2
27.0,46.0,1008.0,False,31.6,344,2.1
27.0,46.0,1008.0,False,31.8,24,1.9
27.0,46.0,1008.0,False,31.9,17,1.2
27.0,46.0,1008.0,False,31.9,17,2.4
27.0,46.0,1008.1,False,32.0,26,2.4
27.0,46.0,1008.1,False,32.0,34,2.6
27.0,46.0,1008.0,False,32.0,36,1.5
27.0,45.0,1008.0,False,32.0,38,2.6
27.0,45.0,1008.1,False,31.9,16,2.3
27.0,45.0,1008.1,False,31.8,16,1.9
27.0,46.0,1008.0,False,31.7,14,2.5
27.0,46.0,1008.1,False,31.5,5,2.2
26.9,46.0,1008.0,False,31.5,21,1.9
26.9,46.0,1008.0,False,31.9,38,1.0
26.9,46.0,1008.1,False,31.9,36,1.2
26.9,46.0,1008.0,False,31.9,39,1.1
26.9,46.0,1008.1,False,31.7,16,1.8
26.9,47.0,1008.1,False,31.7,14,2.0
26.8,47.0,1008.1,False,31.7,49,1.5
26.8,47.0,1008.0,False,31.4,16,2.7
26.8,48.0,1008.0,False,31.2,23,2.6
26.8,48.0,1008.1,False,31.1,38,2.6
26.7,48.0,1008.1,False,31.2,25,2.2
26.7,48.0,1008.1,False,31.2,6,2.3
26.8,48.0,1008.1,False,31.1,28,2.1
26.7,48.0,1008.1,False,31.1,26,2.3
26.7,47.0,1008.2,False,31.1,43,2.3
26.7,48.0,1008.1,False,31.0,26,2.2
26.7,47.0,1008.2,False,31.1,24,1.8
26.7,47.0,1008.2,False,31.2,247,1.1
26.7,47.0,1008.3,False,31.2,40,0.7
26.8,47.0,1008.3,False,31.2,10,1.7
26.7,47.0,1008.2,False,31.1,16,2.0
26.7,46.0,1008.2,False,31.1,57,1.9
26.7,46.0,1008.2,False,31.1,45,2.4
26.7,46.0,1008.1,False,31.1,37,2.1
26.7,46.0,1008.2,False,31.1,35,2.2
26.7,47.0,1008.1,False,30.8,6,2.0
26.7,47.0,1008.1,False,30.9,38,2.3
26.7,47.0,1008.1,False,31.0,358,1.2
26.7,46.0,1008.2,False,31.1,14,2.7
26.7,47.0,1008.2,False,31.0,32,1.8
26.7,47.0,1008.3,False,31.2,57,1.1
26.8,46.0,1008.3,False,31.3,61,1.4
26.8,46.0,1008.3,False,31.4,37,1.9
26.8,46.0,1008.3,False,31.0,60,1.0
26.8,46.0,1008.2,False,30.9,43,2.0
26.9,45.0,1008.3,False,30.9,14,1.8
26.9,46.0,1008.3,False,30.8,45,2.5
26.8,46.0,1008.3,False,30.8,62,1.9
26.8,46.0,1008.3,False,30.8,34,1.6
26.7,46.0,1008.4,False,30.9,11,2.1
26.7,46.0,1008.4,False,30.6,52,2.9
26.7,46.0,1008.3,False,30.6,22,1.9
26.6,46.0,1008.4,False,30.8,50,2.0
26.7,46.0,1008.4,False,31.0,11,1.2
26.7,46.0,1008.2,False,30.9,62,1.7
26.7,45.0,1008.3,False,30.7,22,2.4
26.8,46.0,1008.3,False,30.8,44,1.3
26.8,45.0,1008.4,False,30.7,2,1.8
26.8,45.0,1008.4,False,30.7,28,1.9
26.8,45.0,1008.4,False,30.5,34,2.5
26.8,46.0,1008.4,False,30.6,37,1.9
26.7,46.0,1008.5,False,30.6,46,1.9
26.7,46.0,1008.4,False,30.6,22,1.6
26.8,46.0,1008.4,False,30.6,31,1.7
26.7,46.0,1008.4,False,30.6,17,1.8
26.7,46.0,1008.4,False,30.6,18,2.3
26.8,45.0,1008.4,False,30.7,46,2.1
26.8,46.0,1008.4,False,30.5,35,2.0
26.8,45.0,1008.4,False,30.6,42,2.3
26.8,45.0,1008.4,False,30.6,37,1.9
26.8,45.0,1008.4,False,30.5,33,1.8
26.8,45.0,1008.3,False,30.5,25,1.6
26.8,45.0,1008.4,False,30.7,49,1.7
26.8,45.0,1008.4,False,30.4,53,1.8
26.8,45.0,1008.4,False,30.7,48,1.0
26.8,45.0,1008.4,False,30.5,58,1.5
26.9,45.0,1008.4,False,30.4,24,1.5
26.9,44.0,1008.4,False,30.4,32,2.2
26.9,44.0,1008.4,False,30.4,8,1.8
26.9,44.0,1008.4,False,30.2,42,1.8
26.9,44.0,1008.4,False,30.2,353,1.8
26.9,44.0,1008.4,False,30.4,8,1.5
26.9,44.0,1008.4,False,30.5,33,1.9
26.9,44.0,1008.4,False,30.3,54,1.6
26.9,43.0,1008.4,False,30.3,44,1.2
26.9,43.0,1008.5,False,30.3,57,1.8
26.9,43.0,1008.4,False,30.4,44,1.4
26.9,43.0,1008.5,False,30.4,21,1.7
26.9,42.0,1008.4,False,30.4,53,1.8
26.9,43.0,1008.4,False,30.3,27,1.6
26.9,42.0,1008.5,False,30.5,244,1.2
26.9,41.0,1008.4,False,30.6,6,1.5
26.9,42.0,1008.4,False,30.5,9,2.3
26.9,42.0,1008.4,False,30.2,27,1.9
