AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
22.2,60.0,987.2,False,37.1,263,3.7
22.3,60.0,987.2,False,37.2,266,2.5
22.4,59.0,987.2,False,37.5,253,1.7
22.4,59.0,987.2,False,37.9,240,1.6
22.3,59.0,987.2,False,38.0,254,1.7
22.4,58.0,987.2,False,38.0,263,2.0
22.4,59.0,987.2,False,37.6,247,2.5
22.3,59.0,987.2,False,37.5,256,2.3
22.4,57.0,987.3,False,37.5,274,3.5
22.2,58.0,987.2,False,36.9,281,3.6
22.1,59.0,987.3,False,36.9,295,3.2
22.1,59.0,987.3,False,37.4,255,2.6
22.3,59.0,987.3,False,37.6,260,2.3
22.3,58.0,987.2,False,37.5,268,1.8
22.2,58.0,987.1,False,37.2,256,2.8
22.3,58.0,987.2,False,37.3,264,2.5
22.3,57.0,987.2,False,37.1,255,3.6
22.2,58.0,987.2,False,36.4,266,2.2
22.4,57.0,987.2,False,36.5,249,1.7
22.3,58.0,987.2,False,35.9,250,3.5
22.3,59.0,987.3,False,35.9,252,2.5
22.3,59.0,987.2,False,35.9,248,2.5
22.3,60.0,987.2,False,36.3,253,2.6
22.4,58.0,987.3,False,36.5,250,2.2
22.4,58.0,987.2,False,36.4,260,3.1
22.4,58.0,987.3,False,35.9,265,2.5
22.4,58.0,987.3,False,35.9,253,2.1
22.4,58.0,987.2,False,35.5,268,2.3
22.3,57.0,987.3,False,35.4,273,2.4
22.3,56.0,987.3,False,35.7,251,2.4
22.2,55.0,987.2,False,35.0,267,2.0
22.1,56.0,987.2,False,33.3,268,2.9
22.1,56.0,987.3,False,31.8,259,2.6
22.1,55.0,987.2,False,32.4,281,2.5
22.0,57.0,987.2,False,33.9,252,2.7
22.0,57.0,987.2,False,33.7,253,2.0
22.0,58.0,987.2,False,33.5,280,2.9
21.9,57.0,987.3,False,32.8,256,2.3
21.9,58.0,987.1,False,32.6,263,2.3
22.0,58.0,987.1,False,32.1,257,1.9
22.0,57.0,987.1,False,32.8,289,2.0
22.0,59.0,987.1,False,33.3,260,2.7
22.0,59.0,987.2,False,33.7,286,2.2
22.0,58.0,987.1,False,33.7,248,2.6
21.9,56.0,987.1,False,33.5,259,3.1
22.0,57.0,987.2,False,33.1,265,2.7
21.9,58.0,987.1,False,33.2,256,3.1
21.9,57.0,987.2,False,33.2,262,1.9
21.9,57.0,987.1,False,33.2,246,1.7
21.9,57.0,987.0,False,31.6,262,2.1
21.9,57.0,987.1,False,31.6,265,2.4
21.8,57.0,987.1,False,31.6,268,2.8
21.8,57.0,987.1,False,31.9,266,3.1
21.8,58.0,987.1,False,32.6,262,2.2
21.7,57.0,987.2,False,32.6,263,2.6
21.7,57.0,987.1,False,32.6,265,2.5
21.7,57.0,987.1,False,32.6,271,2.6
21.6,57.0,987.2,False,32.1,273,3.0
21.6,58.0,987.2,False,31.9,267,2.8
21.7,58.0,987.2,False,31.9,254,2.5
21.8,57.0,987.3,False,32.3,284,2.9
21.8,58.0,987.2,False,31.7,286,3.2
21.8,58.0,987.3,False,31.6,276,2.6
21.8,58.0,987.3,False,31.5,263,2.9
21.8,59.0,987.2,False,31.4,277,3.1
21.9,58.0,987.2,False,31.4,285,2.2
21.9,58.0,987.3,False,31.4,275,2.9
21.9,58.0,987.3,False,31.4,281,2.3
21.9,58.0,987.2,False,31.7,201,1.6
22.0,58.0,987.2,False,31.7,250,1.9
22.1,58.0,987.1,False,32.0,239,1.4
22.0,58.0,987.2,False,31.4,277,2.6
21.9,58.0,987.3,False,31.2,256,2.5
21.9,58.0,987.2,False,31.1,292,1.9
21.9,58.0,987.2,False,31.2,277,2.8
21.8,59.0,987.2,False,30.8,267,3.0
21.8,59.0,987.2,False,30.8,292,2.5
21.9,59.0,987.1,False,31.2,265,1.7
21.9,58.0,987.1,False,31.3,236,1.5
21.9,58.0,987.0,False,31.2,295,1.8
21.9,58.0,987.0,False,31.1,271,2.7
22.0,58.0,987.1,False,31.1,258,1.3
22.0,57.0,987.1,False,31.5,241,2.1
