AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
17.3,85.0,964.7,False,26.4,354,1.5
17.4,84.0,964.7,False,26.3,347,1.5
17.4,82.0,964.8,False,26.2,305,1.4
17.5,84.0,964.8,False,26.1,322,1.6
17.6,84.0,964.9,False,26.1,326,1.4
17.7,85.0,964.7,False,25.9,333,1.5
17.6,82.0,964.8,False,25.1,285,1.5
17.7,84.0,964.8,False,24.8,333,1.5
17.7,84.0,964.8,False,24.8,318,1.2
17.6,84.0,964.9,False,24.9,339,1.5
17.6,84.0,964.9,False,25.0,315,1.8
17.6,84.0,964.9,False,24.8,300,1.9
17.4,83.0,964.9,False,24.4,331,1.2
17.3,85.0,965.0,False,24.5,330,1.8
17.3,83.0,965.0,False,24.9,304,1.6
17.4,85.0,964.9,False,24.9,332,1.1
17.4,84.0,964.9,False,25.5,2,1.1
17.4,82.0,965.0,False,25.6,335,0.9
17.4,82.0,965.0,False,25.7,307,1.1
17.4,83.0,965.0,False,25.8,305,1.7
17.5,83.0,965.0,False,25.9,317,2.6
17.5,80.0,965.0,False,25.5,313,2.7
17.5,81.0,965.1,False,25.5,297,1.9
17.5,81.0,965.1,False,25.5,275,2.0
17.6,83.0,965.2,False,25.9,357,2.3
17.5,79.0,965.1,False,25.9,339,1.5
17.5,83.0,965.1,False,25.9,327,1.8
17.5,82.0,965.1,False,25.9,355,1.9
17.5,82.0,965.1,False,25.9,355,1.9
17.6,81.0,965.2,False,25.4,318,2.2
17.6,80.0,965.2,False,25.3,0,1.8
17.6,81.0,965.2,False,25.1,318,1.1
17.5,79.0,965.2,False,25.1,344,2.5
17.5,81.0,965.3,False,25.8,332,1.5
17.5,83.0,965.2,False,26.0,306,1.2
17.4,82.0,965.3,False,26.0,31,0.7
17.5,80.0,965.2,False,25.8,342,1.9
17.5,79.0,965.2,False,25.8,327,1.9
17.5,80.0,965.1,False,26.1,336,1.5
17.6,80.0,965.1,False,26.3,338,2.5
17.6,79.0,965.2,False,26.1,316,1.6
17.8,81.0,965.2,False,26.1,312,1.4
17.8,81.0,965.3,False,26.2,303,1.6
17.9,79.0,965.2,False,26.2,342,1.4
17.9,79.0,965.2,False,26.2,295,2.2
17.9,79.0,965.2,False,26.3,353,1.1
17.8,78.0,965.2,False,26.4,334,2.5
17.9,79.0,965.3,False,26.3,256,2.0
17.9,79.0,965.3,False,25.8,202,0.7
17.9,81.0,965.2,False,25.8,24,1.5
18.0,80.0,965.3,False,26.0,188,1.2
18.1,79.0,965.3,False,25.8,354,1.2
18.0,78.0,965.3,False,25.0,308,1.4
18.0,78.0,965.3,False,24.7,327,1.6
17.8,78.0,965.3,False,24.5,265,2.2
17.7,79.0,965.3,False,24.5,347,1.3
17.5,79.0,965.2,False,24.3,331,1.9
17.5,80.0,965.2,False,24.2,341,1.6
17.5,80.0,965.3,False,24.2,319,1.8
17.5,80.0,965.2,False,24.1,333,1.2
17.5,81.0,965.2,False,24.1,244,1.4
17.5,81.0,965.2,False,24.2,230,0.8
17.5,81.0,965.2,False,24.7,6,0.6
17.5,80.0,965.2,False,24.8,328,1.2
17.6,79.0,965.2,False,24.8,345,1.6
17.5,78.0,965.1,False,24.7,238,1.1
17.5,79.0,965.2,False,24.0,263,1.2
17.5,79.0,965.2,False,24.0,291,1.8
17.5,78.0,965.2,False,23.8,349,1.4
17.5,79.0,965.2,False,23.8,338,1.7
17.5,78.0,965.2,False,23.7,286,1.8
17.5,78.0,965.2,False,23.5,345,1.6
17.5,80.0,965.1,False,23.5,336,1.6
17.4,80.0,965.1,False,23.6,357,1.1
17.4,81.0,965.2,False,23.6,356,1.3
17.3,78.0,965.2,False,23.1,313,2.0
17.2,80.0,965.1,False,23.1,342,1.3
17.1,81.0,965.2,False,23.0,276,1.5
17.1,81.0,965.2,False,23.0,0,1.7
17.1,80.0,965.1,False,23.1,346,2.1
17.1,81.0,965.1,False,22.9,332,1.9
17.1,81.0,965.2,False,22.8,342,1.8
17.1,81.0,965.2,False,22.4,179,1.5
17.1,82.0,965.1,False,22.4,319,0.8
17.1,82.0,965.3,False,22.5,200,0.7
17.0,83.0,965.1,False,22.5,237,1.0
17.0,82.0,965.3,False,22.3,207,1.4
16.9,82.0,965.2,False,22.3,243,1.4
16.9,82.0,965.2,False,22.3,172,1.1
16.9,83.0,965.2,False,22.4,220,1.1
16.9,82.0,965.2,False,22.4,322,1.4
16.9,81.0,965.2,False,22.4,348,1.0
