Driver,Team,LapNumber,LapTime,Compound,TyreLife,Position,PitInTime,PitOutTime
VER,Red Bull Racing,1.0,0 days 00:01:59.392000,INTERMEDIATE,1.0,2.0,,
VER,Red Bull Racing,2.0,,INTERMEDIATE,2.0,2.0,0 days 01:15:38.205000,
VER,Red Bull Racing,3.0,,INTERMEDIATE,3.0,2.0,0 days 01:18:20.223000,0 days 01:15:51.658000
VER,Red Bull Racing,4.0,,INTERMEDIATE,4.0,2.0,0 days 01:20:56.543000,0 days 01:18:34.029000
VER,Red Bull Racing,5.0,0 days 00:02:23.609000,INTERMEDIATE,5.0,2.0,,0 days 01:21:09.534000
VER,Red Bull Racing,6.0,0 days 00:02:19.654000,INTERMEDIATE,6.0,2.0,,
VER,Red Bull Racing,7.0,0 days 00:02:16.447000,INTERMEDIATE,7.0,2.0,,
VER,Red Bull Racing,8.0,0 days 00:01:36.830000,INTERMEDIATE,8.0,2.0,,
VER,Red Bull Racing,9.0,0 days 00:01:34.315000,INTERMEDIATE,9.0,2.0,,
VER,Red Bull Racing,10.0,0 days 00:01:32.650000,INTERMEDIATE,10.0,2.0,,
VER,Red Bull Racing,11.0,0 days 00:01:32.453000,INTERMEDIATE,11.0,2.0,,
VER,Red Bull Racing,12.0,0 days 00:01:31.591000,INTERMEDIATE,12.0,2.0,,
VER,Red Bull Racing,13.0,0 days 00:01:31.271000,INTERMEDIATE,13.0,2.0,,
VER,Red Bull Racing,14.0,0 days 00:01:30.639000,INTERMEDIATE,14.0,2.0,,
VER,Red Bull Racing,15.0,0 days 00:01:30.328000,INTERMEDIATE,15.0,2.0,,
VER,Red Bull Racing,16.0,0 days 00:01:30.592000,INTERMEDIATE,16.0,2.0,,
VER,Red Bull Racing,17.0,0 days 00:01:33.392000,INTERMEDIATE,17.0,3.0,,
VER,Red Bull Racing,18.0,0 days 00:01:32.169000,INTERMEDIATE,18.0,3.0,,
VER,Red Bull Racing,19.0,0 days 00:01:31.939000,INTERMEDIATE,19.0,3.0,,
VER,Red Bull Racing,20.0,0 days 00:01:31.598000,INTERMEDIATE,20.0,3.0,,
VER,Red Bull Racing,21.0,0 days 00:01:31.177000,INTERMEDIATE,21.0,3.0,,
VER,Red Bull Racing,22.0,0 days 00:01:31.040000,INTERMEDIATE,22.0,3.0,,
VER,Red Bull Racing,23.0,0 days 00:01:30.686000,INTERMEDIATE,23.0,3.0,,
VER,Red Bull Racing,24.0,0 days 00:01:30.978000,INTERMEDIATE,24.0,3.0,,
VER,Red Bull Racing,25.0,0 days 00:01:30.845000,INTERMEDIATE,25.0,3.0,,
VER,Red Bull Racing,26.0,0 days 00:01:30.293000,INTERMEDIATE,26.0,3.0,,
