Driver,Team,LapNumber,LapTime,Compound,TyreLife,Position,PitInTime,PitOutTime
NOR,McLaren,1.0,0 days 00:01:30.629000,MEDIUM,1.0,8.0,,
NOR,McLaren,2.0,0 days 00:01:20.684000,MEDIUM,2.0,8.0,,
NOR,McLaren,3.0,0 days 00:01:20.195000,MEDIUM,3.0,8.0,,
NOR,McLaren,4.0,0 days 00:01:19.491000,MEDIUM,4.0,8.0,,
NOR,McLaren,5.0,0 days 00:01:18.988000,MEDIUM,5.0,8.0,,
NOR,McLaren,6.0,0 days 00:01:18.233000,MEDIUM,6.0,8.0,,
NOR,McLaren,7.0,0 days 00:01:18.243000,MEDIUM,7.0,8.0,,
NOR,McLaren,8.0,0 days 00:01:18.079000,MEDIUM,8.0,8.0,,
NOR,McLaren,9.0,0 days 00:01:18.059000,MEDIUM,9.0,8.0,,
NOR,McLaren,10.0,0 days 00:01:18.628000,MEDIUM,10.0,8.0,,
NOR,McLaren,11.0,0 days 00:01:18.413000,MEDIUM,11.0,8.0,,
NOR,McLaren,12.0,0 days 00:01:17.722000,MEDIUM,12.0,8.0,,
NOR,McLaren,13.0,0 days 00:01:18.391000,MEDIUM,13.0,8.0,,
NOR,McLaren,14.0,0 days 00:01:18.170000,MEDIUM,14.0,8.0,,
NOR,McLaren,15.0,0 days 00:01:18.623000,MEDIUM,15.0,8.0,,
NOR,McLaren,16.0,0 days 00:01:18.638000,MEDIUM,16.0,8.0,,
NOR,McLaren,17.0,0 days 00:01:18.742000,MEDIUM,17.0,8.0,,
NOR,McLaren,18.0,0 days 00:01:18.994000,MEDIUM,18.0,8.0,,
NOR,McLaren,19.0,0 days 00:01:18.706000,MEDIUM,19.0,8.0,,
NOR,McLaren,20.0,0 days 00:01:18.312000,MEDIUM,20.0,8.0,,
NOR,McLaren,21.0,0 days 00:01:19.066000,MEDIUM,21.0,8.0,,
NOR,McLaren,22.0,0 days 00:01:17.925000,MEDIUM,22.0,8.0,,
NOR,McLaren,23.0,0 days 00:01:18.249000,MEDIUM,23.0,8.0,,
NOR,McLaren,24.0,0 days 00:01:18.676000,MEDIUM,24.0,8.0,,
NOR,McLaren,25.0,0 days 00:01:18.316000,MEDIUM,25.0,8.0,,
NOR,McLaren,26.0,0 days 00:01:18.478000,MEDIUM,26.0,8.0,,
NOR,McLaren,27.0,0 days 00:01:18.376000,MEDIUM,27.0,8.0,,
NOR,McLaren,28.0,0 days 00:01:18.464000,MEDIUM,28.0,8.0,,
NOR,McLaren,29.0,0 days 00:01:18.198000,MEDIUM,29.0,8.0,,
NOR,McLaren,30.0,0 days 00:01:18.321000,MEDIUM,30.0,8.0,,
NOR,McLaren,31.0,0 days 00:01:18.300000,MEDIUM,31.0,7.0,,
NOR,McLaren,32.0,0 days 00:01:18.189000,MEDIUM,32.0,6.0,,
NOR,McLaren,33.0,0 days 00:01:20.230000,MEDIUM,33.0,6.0,,
NOR,McLaren,34.0,0 days 00:01:17.670000,MEDIUM,34.0,6.0,,
NOR,McLaren,35.0,0 days 00:01:17.833000,MEDIUM,35.0,6.0,,
NOR,McLaren,36.0,0 days 00:01:18.224000,MEDIUM,36.0,6.0,,
NOR,McLaren,37.0,0 days 00:01:18.739000,MEDIUM,37.0,6.0,,
NOR,McLaren,38.0,0 days 00:01:19.008000,MEDIUM,38.0,6.0,,
NOR,McLaren,39.0,0 days 00:01:19.311000,MEDIUM,39.0,6.0,,
NOR,McLaren,40.0,0 days 00:01:18.948000,MEDIUM,40.0,6.0,,
NOR,McLaren,41.0,0 days 00:01:20.881000,MEDIUM,41.0,6.0,,
NOR,McLaren,42.0,0 days 00:01:20.144000,MEDIUM,42.0,6.0,,
NOR,McLaren,43.0,0 days 00:01:19.223000,MEDIUM,43.0,6.0,,
NOR,McLaren,44.0,,MEDIUM,44.0,6.0,0 days 01:53:14.542000,
GAS,Alpine,1.0,0 days 00:01:30.105000,MEDIUM,1.0,7.0,,
GAS,Alpine,2.0,0 days 00:01:20.715000,MEDIUM,2.0,7.0,,
GAS,Alpine,3.0,0 days 00:01:20.073000,MEDIUM,3.0,7.0,,
GAS,Alpine,4.0,0 days 00:01:19.124000,MEDIUM,4.0,7.0,,
